4	2025-01-06 09:10:01	1	0	1	0
4	2025-01-06 18:17:23	1	1	1	0
5	2025-01-06 09:24:24	1	0	1	0
5	2025-01-06 18:28:07	1	1	1	0
1	2025-01-07 09:06:44	1	0	1	0
1	2025-01-07 18:28:22	1	1	1	0
2	2025-01-07 18:05:17	1	1	1	0
3	2025-01-07 09:09:11	1	0	1	0
4	2025-01-07 09:03:50	1	0	1	0
4	2025-01-07 18:11:35	1	1	1	0
5	2025-01-07 09:23:04	1	0	1	0
5	2025-01-07 18:13:40	1	1	1	0
1	2025-01-08 18:30:17	1	1	1	0
2	2025-01-08 09:09:59	1	0	1	0
2	2025-01-08 18:13:08	1	1	1	0
3	2025-01-08 09:20:47	1	0	1	0
3	2025-01-08 18:29:45	1	1	1	0
4	2025-01-08 09:08:18	1	0	1	0
4	2025-01-08 18:24:54	1	1	1	0
5	2025-01-08 09:07:25	1	0	1	0
5	2025-01-08 18:04:17	1	1	1	0
1	2025-01-09 09:06:50	1	0	1	0
1	2025-01-09 18:08:50	1	1	1	0
2	2025-01-09 09:23:04	1	0	1	0
2	2025-01-09 18:04:45	1	1	1	0
3	2025-01-09 09:02:07	1	0	1	0
3	2025-01-09 18:15:28	1	1	1	0
4	2025-01-09 09:11:35	1	0	1	0
4	2025-01-09 18:16:32	1	1	1	0
5	2025-01-09 09:00:47	1	0	1	0
2	2025-01-10 09:18:27	1	0	1	0
2	2025-01-10 18:24:43	1	1	1	0
3	2025-01-10 09:30:27	1	0	1	0
3	2025-01-10 18:25:02	1	1	1	0
4	2025-01-10 09:23:03	1	0	1	0
4	2025-01-10 18:20:44	1	1	1	0
5	2025-01-10 09:22:28	1	0	1	0
5	2025-01-10 18:05:15	1	1	1	0
1	2025-01-11 09:13:30	1	0	1	0
1	2025-01-11 18:27:32	1	1	1	0
2	2025-01-11 09:17:19	1	0	1	0
2	2025-01-11 18:02:21	1	1	1	0
3	2025-01-11 09:20:26	1	0	1	0
3	2025-01-11 18:02:13	1	1	1	0
4	2025-01-11 09:07:14	1	0	1	0
4	2025-01-11 18:28:48	1	1	1	0
5	2025-01-11 09:23:46	1	0	1	0
5	2025-01-11 18:22:05	1	1	1	0
1	2025-01-12 09:12:35	1	0	1	0
1	2025-01-12 18:19:47	1	1	1	0
2	2025-01-12 09:22:32	1	0	1	0
2	2025-01-12 18:10:05	1	1	1	0
3	2025-01-12 09:06:19	1	0	1	0
3	2025-01-12 18:22:22	1	1	1	0
4	2025-01-12 09:21:21	1	0	1	0
4	2025-01-12 18:07:16	1	1	1	0
5	2025-01-12 09:13:00	1	0	1	0
5	2025-01-12 18:27:19	1	1	1	0
1	2025-01-13 09:07:02	1	0	1	0
1	2025-01-13 18:02:27	1	1	1	0
2	2025-01-13 09:02:36	1	0	1	0
2	2025-01-13 18:20:45	1	1	1	0
3	2025-01-13 09:12:05	1	0	1	0
3	2025-01-13 18:13:34	1	1	1	0
4	2025-01-13 09:22:39	1	0	1	0
4	2025-01-13 18:07:58	1	1	1	0
5	2025-01-13 09:09:01	1	0	1	0
5	2025-01-13 18:16:27	1	1	1	0
1	2025-01-14 09:12:15	1	0	1	0
1	2025-01-14 18:14:34	1	1	1	0
2	2025-01-14 09:27:48	1	0	1	0
2	2025-01-14 18:06:31	1	1	1	0
3	2025-01-14 09:20:36	1	0	1	0
3	2025-01-14 18:24:44	1	1	1	0
4	2025-01-14 09:12:15	1	0	1	0
4	2025-01-14 18:28:17	1	1	1	0
5	2025-01-14 09:09:01	1	0	1	0
5	2025-01-14 18:09:22	1	1	1	0
1	2025-01-15 09:00:50	1	0	1	0
1	2025-01-15 18:06:29	1	1	1	0
2	2025-01-15 18:03:40	1	1	1	0
3	2025-01-15 09:06:59	1	0	1	0
3	2025-01-15 18:11:09	1	1	1	0
4	2025-01-15 09:22:59	1	0	1	0
4	2025-01-15 18:11:07	1	1	1	0
5	2025-01-15 09:25:43	1	0	1	0
5	2025-01-15 18:14:46	1	1	1	0
1	2025-01-16 09:08:39	1	0	1	0
2	2025-01-16 09:28:28	1	0	1	0
2	2025-01-16 18:08:54	1	1	1	0
3	2025-01-16 09:02:58	1	0	1	0
3	2025-01-16 18:27:24	1	1	1	0
4	2025-01-16 09:08:05	1	0	1	0
4	2025-01-16 18:27:37	1	1	1	0
5	2025-01-16 09:29:11	1	0	1	0
5	2025-01-16 18:29:02	1	1	1	0
1	2025-01-17 09:12:16	1	0	1	0
1	2025-01-17 18:18:20	1	1	1	0
2	2025-01-17 09:03:33	1	0	1	0
2	2025-01-17 18:10:24	1	1	1	0
3	2025-01-17 09:11:39	1	0	1	0
3	2025-01-17 18:11:48	1	1	1	0
4	2025-01-17 09:01:38	1	0	1	0
4	2025-01-17 18:12:42	1	1	1	0
5	2025-01-17 09:09:29	1	0	1	0
5	2025-01-17 18:22:38	1	1	1	0
2	2025-01-18 09:13:32	1	0	1	0
2	2025-01-18 18:22:07	1	1	1	0
3	2025-01-18 09:15:57	1	0	1	0
3	2025-01-18 18:24:00	1	1	1	0
4	2025-01-18 09:14:35	1	0	1	0
4	2025-01-18 18:24:31	1	1	1	0
5	2025-01-18 09:29:48	1	0	1	0
5	2025-01-18 18:12:37	1	1	1	0
1	2025-01-19 09:09:57	1	0	1	0
1	2025-01-19 18:14:44	1	1	1	0
2	2025-01-19 09:14:25	1	0	1	0
2	2025-01-19 18:02:50	1	1	1	0
4	2025-01-19 09:23:58	1	0	1	0
4	2025-01-19 18:00:14	1	1	1	0
5	2025-01-19 09:06:11	1	0	1	0
5	2025-01-19 18:05:48	1	1	1	0
1	2025-01-20 09:18:33	1	0	1	0
1	2025-01-20 18:23:26	1	1	1	0
2	2025-01-20 09:07:35	1	0	1	0
2	2025-01-20 18:10:53	1	1	1	0
3	2025-01-20 09:19:58	1	0	1	0
3	2025-01-20 18:30:09	1	1	1	0
4	2025-01-20 18:09:30	1	1	1	0
5	2025-01-20 09:16:47	1	0	1	0
5	2025-01-20 18:08:13	1	1	1	0
1	2025-01-21 09:18:58	1	0	1	0
1	2025-01-21 18:16:05	1	1	1	0
2	2025-01-21 09:30:09	1	0	1	0
2	2025-01-21 18:17:07	1	1	1	0
3	2025-01-21 09:23:49	1	0	1	0
3	2025-01-21 18:19:19	1	1	1	0
4	2025-01-21 09:26:27	1	0	1	0
4	2025-01-21 18:02:14	1	1	1	0
5	2025-01-21 09:20:30	1	0	1	0
5	2025-01-21 18:18:15	1	1	1	0
1	2025-01-22 09:00:13	1	0	1	0
1	2025-01-22 18:09:35	1	1	1	0
2	2025-01-22 09:20:17	1	0	1	0
2	2025-01-22 18:16:06	1	1	1	0
3	2025-01-22 09:22:10	1	0	1	0
3	2025-01-22 18:13:47	1	1	1	0
4	2025-01-22 09:11:32	1	0	1	0
4	2025-01-22 18:18:53	1	1	1	0
5	2025-01-22 09:09:33	1	0	1	0
5	2025-01-22 18:05:42	1	1	1	0
1	2025-01-23 09:23:04	1	0	1	0
1	2025-01-23 18:01:16	1	1	1	0
2	2025-01-23 09:03:14	1	0	1	0
2	2025-01-23 18:15:55	1	1	1	0
3	2025-01-23 09:26:00	1	0	1	0
3	2025-01-23 18:27:38	1	1	1	0
5	2025-01-23 09:22:09	1	0	1	0
5	2025-01-23 18:10:52	1	1	1	0
1	2025-01-24 09:29:43	1	0	1	0
1	2025-01-24 18:14:22	1	1	1	0
2	2025-01-24 09:10:07	1	0	1	0
2	2025-01-24 18:07:25	1	1	1	0
3	2025-01-24 09:02:45	1	0	1	0
3	2025-01-24 18:03:20	1	1	1	0
4	2025-01-24 09:01:11	1	0	1	0
4	2025-01-24 18:00:53	1	1	1	0
5	2025-01-24 09:22:19	1	0	1	0
5	2025-01-24 18:12:53	1	1	1	0
1	2025-01-25 09:08:57	1	0	1	0
2	2025-01-25 09:04:01	1	0	1	0
2	2025-01-25 18:04:32	1	1	1	0
3	2025-01-25 09:11:09	1	0	1	0
3	2025-01-25 18:13:28	1	1	1	0
4	2025-01-25 09:08:01	1	0	1	0
1	2025-01-26 09:07:42	1	0	1	0
1	2025-01-26 18:19:01	1	1	1	0
2	2025-01-26 09:06:07	1	0	1	0
2	2025-01-26 18:11:23	1	1	1	0
3	2025-01-26 09:06:19	1	0	1	0
3	2025-01-26 18:25:47	1	1	1	0
4	2025-01-26 09:02:16	1	0	1	0
4	2025-01-26 18:30:04	1	1	1	0
5	2025-01-26 09:13:38	1	0	1	0
5	2025-01-26 18:14:43	1	1	1	0
1	2025-01-27 09:13:22	1	0	1	0
2	2025-01-27 09:27:19	1	0	1	0
2	2025-01-27 18:23:17	1	1	1	0
3	2025-01-27 09:30:18	1	0	1	0
3	2025-01-27 18:17:10	1	1	1	0
4	2025-01-27 09:12:22	1	0	1	0
4	2025-01-27 18:07:39	1	1	1	0
5	2025-01-27 09:02:23	1	0	1	0
5	2025-01-27 18:25:52	1	1	1	0
2	2025-01-28 09:30:23	1	0	1	0
2	2025-01-28 18:02:55	1	1	1	0
3	2025-01-28 09:15:43	1	0	1	0
3	2025-01-28 18:28:48	1	1	1	0
4	2025-01-28 09:11:13	1	0	1	0
4	2025-01-28 18:10:05	1	1	1	0
5	2025-01-28 09:24:21	1	0	1	0
5	2025-01-28 18:00:28	1	1	1	0
1	2025-01-29 09:04:03	1	0	1	0
1	2025-01-29 18:04:06	1	1	1	0
2	2025-01-29 09:20:29	1	0	1	0
2	2025-01-29 18:07:38	1	1	1	0
3	2025-01-29 09:01:30	1	0	1	0
3	2025-01-29 18:02:57	1	1	1	0
4	2025-01-29 09:01:13	1	0	1	0
4	2025-01-29 18:02:48	1	1	1	0
5	2025-01-29 09:24:01	1	0	1	0
5	2025-01-29 18:10:53	1	1	1	0
1	2025-01-30 09:10:27	1	0	1	0
1	2025-01-30 18:06:10	1	1	1	0
2	2025-01-30 09:16:04	1	0	1	0
2	2025-01-30 18:29:51	1	1	1	0
3	2025-01-30 09:25:09	1	0	1	0
3	2025-01-30 18:29:26	1	1	1	0
4	2025-01-30 09:03:46	1	0	1	0
4	2025-01-30 18:12:00	1	1	1	0
5	2025-01-30 09:25:00	1	0	1	0
5	2025-01-30 18:24:03	1	1	1	0
1	2025-01-31 09:24:18	1	0	1	0
1	2025-01-31 18:05:38	1	1	1	0
2	2025-01-31 09:13:06	1	0	1	0
2	2025-01-31 18:30:35	1	1	1	0
3	2025-01-31 09:13:12	1	0	1	0
3	2025-01-31 18:24:18	1	1	1	0
4	2025-01-31 09:00:58	1	0	1	0
4	2025-01-31 18:24:17	1	1	1	0
5	2025-01-31 09:27:59	1	0	1	0
5	2025-01-31 18:18:59	1	1	1	0
